index,username,puzzle,allTbObTee,lastThreeTbObTee,allCbTe,lastThreeCbTe,allC,lastThreeC,allT,lastThreeT,allCbCe,lastThreeCbCe,allTbCe,lastThreeTbCe,allTbCOe,lastThreeTbCOe,allTbObCee,lastThreeTbObCee,allCbTbCee,lastThreeCbTbCee,allTbCObTee,lastThreeTbCObTee,allTbOe,lastThreeTbOe,cogLoad,structureQuits,structureConsectiveQuits,numStmtsInLock,numConstructsInLock,numStmtsAfterLock,numConstructsAfterLock,nestingDepth,unfamMethods,structContent,uniqueStmts,CCnt,CbCeCnt,CbTbCeeCnt,CbTeCnt,TCnt,TbCeCnt,TbCObTeeCnt,TbCOeCnt,TbObCeeCnt,TbObTeeCnt,TbOeCnt,all_cogLoad,str_cogLoadAvg,str_numAttemptsAvg,str_changeInScoreAvg,str_numAttemptsConstructErrorsAvg,str_changeInConstructScoreAvg,str_postRefPlayScore Avg,str_numAttemptsOfdoTogetherRearrangementsAvg,str_numAttemptsOfoneOrZeroInDoTAvg,str_numAttemptsWithoutOrderingBoxAvg,str_constructReverseUsageAvg,str_countsOfPlayConsecutivelyAvg,str_countsOfPlayPuzConsecutivelyAvg,str_countsOfPlayRefConsecutivelyAvg,str_countsOfPlayRatioAvg,str_noRefPlayedBoolean,str_numRepeatedErrorWithInsertionsAvg,str_numCorrectedFirstWrongIndexAvg,str_numReducedFirstWrongIndexAvg,str_numRepeatedFirstWrongStmtAvg,str_numMoveSameStmtConsecutivelyAvg,str_numPlaySameSetAvg,str_numCorrectButNotPlayedAvg,str_numResetAvg,str_numStepsAvg,str_numStepsDecCorrectInOrderingBoxAvg,str_numStepsSeparatedNestsAvg,str_numStmtsInLockAvg,str_numConstructsInLockAvg,str_numStmtsAfterLockAvg,str_numConstructsAfterLockAvg,str_nestingDepthAvg,str_unfamMethodsAvg,str_structContentAvg,str_uniqueStmtsAvg,str_CCntAvg,str_CbCeCntAvg,str_CbTbCeeCntAvg,str_CbTeCntAvg,str_TCntAvg,str_TbCeCntAvg,str_TbCObTeeCntAvg,str_TbCOeCntAvg,str_TbObCeeCntAvg,str_TbObTeeCntAvg,str_TbOeCntAvg,notStr_cogLoadAvg,notStr_numAttemptsAvg,notStr_changeInScoreAvg,notStr_numAttemptsConstructErrorsAvg,notStr_changeInConstructScoreAvg,notStr_postRefPlayScore Avg,notStr_numAttemptsOfdoTogetherRearrangementsAvg,notStr_numAttemptsOfoneOrZeroInDoTAvg,notStr_numAttemptsWithoutOrderingBoxAvg,notStr_constructReverseUsageAvg,notStr_countsOfPlayConsecutivelyAvg,notStr_countsOfPlayPuzConsecutivelyAvg,notStr_countsOfPlayRefConsecutivelyAvg,notStr_countsOfPlayRatioAvg,notStr_noRefPlayedBoolean,notStr_numRepeatedErrorWithInsertionsAvg,notStr_numCorrectedFirstWrongIndexAvg,notStr_numReducedFirstWrongIndexAvg,notStr_numRepeatedFirstWrongStmtAvg,notStr_numMoveSameStmtConsecutivelyAvg,notStr_numPlaySameSetAvg,notStr_numCorrectButNotPlayedAvg,notStr_numResetAvg,notStr_numStepsAvg,notStr_numStepsDecCorrectInOrderingBoxAvg,notStr_numStepsSeparatedNestsAvg,notStr_numStmtsInLockAvg,notStr_numConstructsInLockAvg,notStr_numStmtsAfterLockAvg,notStr_numConstructsAfterLockAvg,notStr_nestingDepthAvg,notStr_unfamMethodsAvg,notStr_structContentAvg,notStr_uniqueStmtsAvg,notStr_CCntAvg,notStr_CbCeCntAvg,notStr_CbTbCeeCntAvg,notStr_CbTeCntAvg,notStr_TCntAvg,notStr_TbCeCntAvg,notStr_TbCObTeeCntAvg,notStr_TbCOeCntAvg,notStr_TbObCeeCntAvg,notStr_TbObTeeCntAvg,notStr_TbOeCntAvg,lastThree_cogLoadAvg,lastThree_numAttemptsAvg,lastThree_changeInScoreAvg,lastThree_numAttemptsConstructErrorsAvg,lastThree_changeInConstructScoreAvg,lastThree_postRefPlayScore Avg,lastThree_numAttemptsOfdoTogetherRearrangementsAvg,lastThree_numAttemptsOfoneOrZeroInDoTAvg,lastThree_numAttemptsWithoutOrderingBoxAvg,lastThree_constructReverseUsageAvg,lastThree_countsOfPlayConsecutivelyAvg,lastThree_countsOfPlayPuzConsecutivelyAvg,lastThree_countsOfPlayRefConsecutivelyAvg,lastThree_countsOfPlayRatioAvg,lastThree_noRefPlayedBoolean,lastThree_numRepeatedErrorWithInsertionsAvg,lastThree_numCorrectedFirstWrongIndexAvg,lastThree_numReducedFirstWrongIndexAvg,lastThree_numRepeatedFirstWrongStmtAvg,lastThree_numMoveSameStmtConsecutivelyAvg,lastThree_numPlaySameSetAvg,lastThree_numCorrectButNotPlayedAvg,lastThree_numResetAvg,lastThree_numStepsAvg,lastThree_numStepsDecCorrectInOrderingBoxAvg,lastThree_numStepsSeparatedNestsAvg,lastThree_numStmtsInLockAvg,lastThree_numConstructsInLockAvg,lastThree_numStmtsAfterLockAvg,lastThree_numConstructsAfterLockAvg,lastThree_nestingDepthAvg,lastThree_unfamMethodsAvg,lastThree_structContentAvg,lastThree_uniqueStmtsAvg,lastThree_CCntAvg,lastThree_CbCeCntAvg,lastThree_CbTbCeeCntAvg,lastThree_CbTeCntAvg,lastThree_TCntAvg,lastThree_TbCeCntAvg,lastThree_TbCObTeeCntAvg,lastThree_TbCOeCntAvg,lastThree_TbObCeeCntAvg,lastThree_TbObTeeCntAvg,lastThree_TbOeCntAvg,last_cogLoadAvg,last_numAttemptsAvg,last_changeInScoreAvg,last_numAttemptsConstructErrorsAvg,last_changeInConstructScoreAvg,last_postRefPlayScore Avg,last_numAttemptsOfdoTogetherRearrangementsAvg,last_numAttemptsOfoneOrZeroInDoTAvg,last_numAttemptsWithoutOrderingBoxAvg,last_constructReverseUsageAvg,last_countsOfPlayConsecutivelyAvg,last_countsOfPlayPuzConsecutivelyAvg,last_countsOfPlayRefConsecutivelyAvg,last_countsOfPlayRatioAvg,last_noRefPlayedBoolean,last_numRepeatedErrorWithInsertionsAvg,last_numCorrectedFirstWrongIndexAvg,last_numReducedFirstWrongIndexAvg,last_numRepeatedFirstWrongStmtAvg,last_numMoveSameStmtConsecutivelyAvg,last_numPlaySameSetAvg,last_numCorrectButNotPlayedAvg,last_numResetAvg,last_numStepsAvg,last_numStepsDecCorrectInOrderingBoxAvg,last_numStepsSeparatedNestsAvg,last_numStmtsInLockAvg,last_numConstructsInLockAvg,last_numStmtsAfterLockAvg,last_numConstructsAfterLockAvg,last_nestingDepthAvg,last_unfamMethodsAvg,last_structContentAvg,last_uniqueStmtsAvg,last_CCntAvg,last_CbCeCntAvg,last_CbTbCeeCntAvg,last_CbTeCntAvg,last_TCntAvg,last_TbCeCntAvg,last_TbCObTeeCntAvg,last_TbCOeCntAvg,last_TbObCeeCntAvg,last_TbObTeeCntAvg,last_TbOeCntAvg
64,cdMadHatter,repeat-g.lgp,5,5,5,5,-1,-1,-1,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,4,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,-0.418181818,5,6,0.8,0,0,0.466666667,0,0,2,0,3,0,0,0.333333333,0,2,3,0,1,0,1,0,0,19,0,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-1,9,0.451190476,0,0,0.148809524,0,0,0,0,3.333333333,0,0,0.205555556,1,0.333333333,2.333333333,1,3.333333333,0.666666667,1,0,0,40,0,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-1,9,0.451190476,0,0,0.148809524,0,0,0,0,3.333333333,0,0,0.205555556,1,0.333333333,2.333333333,1,3.333333333,0.666666667,1,0,0,40,0,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-2,5,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,1,0,0,22,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
65,cdMadHatter,integrative-h.lgp,-1,-2,-2,-3,-1,-2,-1,-0.333333333,-2,-3,-1,-3,5,5,5,5,5,5,5,5,-2,-2.333333333,-4,0,0,2,1,7,2,2,2,1,8,0,0,0,0,0,1,0,0,0,0,1,-1.618181818,5,6,0.8,0,0,0.466666667,0,0,2,0,3,0,0,0.333333333,0,2,3,0,1,0,1,0,0,19,0,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-3.333333333,8.333333333,0.709068627,4.333333333,-1.333333333,0.384313725,0,1.333333333,0,0.333333333,2,0,0,0.297222222,0,2,2.333333333,0.333333333,2,0,1,0,0,32.66666667,0.666666667,0,0,0.666666667,7,3,2.333333333,2.333333333,1,6,0,0,0,0.666666667,0.333333333,0.333333333,0,0,0,0,0.333333333,-3.333333333,8.333333333,0.709068627,4.333333333,-1.333333333,0.384313725,0,1.333333333,0,0.333333333,2,0,0,0.297222222,0,2,2.333333333,0.333333333,2,0,1,0,0,32.66666667,0.666666667,0,0,0.666666667,7,3,2.333333333,2.333333333,1,6,0,0,0,0.666666667,0.333333333,0.333333333,0,0,0,0,0.333333333,-3,15,0.764705882,12,-1,0.352941176,0,4,0,0,3,0,0,0.266666667,0,6,3,1,5,0,1,0,0,55,1,0,0,0,9,4,2,3,2,7,0,0,0,1,0,1,0,0,0,0,0
66,cdMadHatter,integrative-c.lgp,-1,-2,-2,-3.333333333,-1,-2.666666667,-1,-0.333333333,-2,-3,-2,-3,5,5,5,5,5,5,5,5,-2,-3.666666667,-3,0,0,1,0,6,3,3,3,0,7,0,0,0,0,0,0,0,0,0,1,0,-1.818181818,5,6,0.8,0,0,0.466666667,0,0,2,0,3,0,0,0.333333333,0,2,3,0,1,0,1,0,0,19,0,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0,-3.666666667,2.666666667,0.133333333,1.333333333,0,0.177777778,0,0.333333333,0,0.111111111,0.333333333,0,0,0.111111111,2,0,1,0.666666667,1.333333333,0,1,0,0,21.66666667,0.333333333,0,2,0.333333333,5.333333333,3.333333333,2,1.666666667,0.666666667,6.666666667,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333,0.666666667,-3.666666667,2.666666667,0.133333333,1.333333333,0,0.177777778,0,0.333333333,0,0.111111111,0.333333333,0,0,0.111111111,2,0,1,0.666666667,1.333333333,0,1,0,0,21.66666667,0.333333333,0,2,0.333333333,5.333333333,3.333333333,2,1.666666667,0.666666667,6.666666667,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333,0.666666667,-3,6,0.4,4,0,0.533333333,0,1,0,0.333333333,1,0,0,0.333333333,0,0,1,2,2,0,1,0,0,38,1,0,2,0,5,4,2,0,1,6,0,0,0,1,0,0,0,0,0,0,1
67,cdMagicPotions,repeat-gg.lgp,5,5,5,5,5,5,-2,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,-0.723404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,0.311111111,0,0,0.245726496,0,0,0.333333333,0,0.333333333,0,0,1.25,0,0.333333333,1.666666667,0,0.666666667,0,1,0,0,19.66666667,0.666666667,0,0,0,8,2.666666667,1,4.333333333,0.666666667,7.333333333,0,0,0,0,1,0,0,0,0,0,0,-3,2,0.311111111,0,0,0.245726496,0,0,0.333333333,0,0.333333333,0,0,1.25,0,0.333333333,1.666666667,0,0.666666667,0,1,0,0,19.66666667,0.666666667,0,0,0,8,2.666666667,1,4.333333333,0.666666667,7.333333333,0,0,0,0,1,0,0,0,0,0,0,-3,4,0.933333333,0,0,0,0,0,1,0,1,0,0,0.75,0,1,3,0,0,0,1,0,0,23,0,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0
68,cdMagicPotions,repeat-e.lgp,5,5,5,5,-4,2,-2,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.808510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.666666667,2,0.311111111,0,0,0.444444444,0,0,0.333333333,0,0.333333333,0,0,0.916666667,0,0.333333333,1.666666667,0,0.666666667,0,1,0,0,18.33333333,0.666666667,0,0,0,7,2.333333333,1,2.666666667,0.333333333,6.666666667,0.333333333,0,0,0,1,0,0,0,0,0,0,-3.666666667,2,0.311111111,0,0,0.444444444,0,0,0.333333333,0,0.333333333,0,0,0.916666667,0,0.333333333,1.666666667,0,0.666666667,0,1,0,0,18.33333333,0.666666667,0,0,0,7,2.333333333,1,2.666666667,0.333333333,6.666666667,0.333333333,0,0,0,1,0,0,0,0,0,0,-4,1,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,8,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
69,cdMagicPotions,repeat-f.lgp,5,5,5,5,-3,-0.666666667,-2,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,-0.872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.333333333,2.333333333,0.436111111,0,0,0.416666667,0,0,0.333333333,0,0.333333333,0,0,0.75,0,0.333333333,1.666666667,0,0.333333333,0.333333333,1,0,0,14.33333333,0,0,0,0,7,1.666666667,1,3,0,7,1,0,0,0,0.333333333,0,0,0,0,0,0,-3.333333333,2.333333333,0.436111111,0,0,0.416666667,0,0,0.333333333,0,0.333333333,0,0,0.75,0,0.333333333,1.666666667,0,0.333333333,0.333333333,1,0,0,14.33333333,0,0,0,0,7,1.666666667,1,3,0,7,1,0,0,0,0.333333333,0,0,0,0,0,0,-3,2,0.375,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,1,0,0,1,1,0,0,12,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0
70,cdMagicPotions,repeat-m.lgp,5,5,5,5,-3,-3,-2,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-4,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,-0.914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5.333333333,0.458333333,0,0,0.527777778,0,0,0,0,3.333333333,0,0,0.679487179,0,0.333333333,2,0.333333333,2.666666667,0.333333333,1.333333333,0,0.333333333,20,0,0,0,0,5.333333333,1,1,1.333333333,0.333333333,4.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,-3,5.333333333,0.458333333,0,0,0.527777778,0,0,0,0,3.333333333,0,0,0.679487179,0,0.333333333,2,0.333333333,2.666666667,0.333333333,1.333333333,0,0.333333333,20,0,0,0,0,5.333333333,1,1,1.333333333,0.333333333,4.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,-2,13,1,0,0,0.333333333,0,0,0,0,10,0,0,0.538461538,0,1,4,1,7,0,2,0,1,40,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
71,cdMagicPotions,repeat-g.lgp,5,5,5,5,-3,-3,-2,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3,0,0,0,0,4,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5.333333333,0.458333333,0,0,0.402777778,0,0,0,0,3.333333333,0,0,0.679487179,0,0.333333333,2,0.333333333,2.666666667,0.333333333,1.333333333,0,0.333333333,20,0,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-3,5.333333333,0.458333333,0,0,0.402777778,0,0,0,0,3.333333333,0,0,0.679487179,0,0.333333333,2,0.333333333,2.666666667,0.333333333,1.333333333,0,0.333333333,20,0,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-4,1,0,0,0,0.375,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,8,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
72,cdMidnight Zebra,repeat-e.lgp,5,5,5,5,5,5,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0.025641026,4,7.333333333,0.208333333,0,0,0.083333333,0,0,0,0,1,0,0,0.05,2,1.666666667,1.333333333,0.333333333,4.333333333,2.333333333,0.666666667,0,0,21.33333333,0,0,0,0,8.333333333,1,0.333333333,5.666666667,0,8.333333333,0,0,0,0,1,0.666666667,0,0,0,0,0,1,8.333333333,0.624786325,0,0,0.258119658,0,1.333333333,0,0,4,0,0,0.872807018,0,1.666666667,1.333333333,0.666666667,3,0.333333333,1.333333333,0,0,42,1.666666667,0,0,0,8,2.333333333,1,4,0.333333333,7.666666667,0,0,0,0,1,0,0,0,0,0,0,2.333333333,7.666666667,0.324786325,0,0,0.258119658,0,1.333333333,0,0,3.666666667,0,0,0.539473684,1,1.333333333,1,0.666666667,3,0.333333333,1,0,0,34,1.666666667,0,0,0,9,2.666666667,1,5.666666667,0.333333333,8.666666667,0,0,0,0,0.666666667,0,0,0,0,0,0,1,19,0.666666667,0,0,0.466666667,0,3,0,0,9,0,0,0.368421053,0,4,2,1,9,1,2,0,0,83,4,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0
73,cdMidnight Zebra,repeat-ee.lgp,5,5,5,5,-1,3,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4,7.333333333,0.208333333,0,0,0.083333333,0,0,0,0,1,0,0,0.05,2,1.666666667,1.333333333,0.333333333,4.333333333,2.333333333,0.666666667,0,0,21.33333333,0,0,0,0,8.333333333,1,0.333333333,5.666666667,0,8.333333333,0,0,0,0,1,0.666666667,0,0,0,0,0,0.333333333,9,0.408119658,0,0,0.383119658,0,1.333333333,0,0,4.333333333,0,0,0.872807018,0,1.666666667,1.333333333,0.666666667,3.666666667,0.333333333,1.333333333,0,0,37.66666667,1.666666667,0,0,0,8,2,1,4.666666667,0.333333333,7.666666667,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,9,0.408119658,0,0,0.383119658,0,1.333333333,0,0,4.333333333,0,0,0.872807018,0,1.666666667,1.333333333,0.666666667,3.666666667,0.333333333,1.333333333,0,0,37.66666667,1.666666667,0,0,0,8,2,1,4.666666667,0.333333333,7.666666667,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,-1,4,0.25,0,0,0.375,0,0,0,0,2,0,0,1,0,1,1,0,2,0,1,0,0,12,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0
74,cdMidnight Zebra,repeat-gg.lgp,5,5,5,5,-2,0.333333333,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,-0.076923077,4,7.333333333,0.208333333,0,0,0.083333333,0,0,0,0,1,0,0,0.05,2,1.666666667,1.333333333,0.333333333,4.333333333,2.333333333,0.666666667,0,0,21.33333333,0,0,0,0,8.333333333,1,0.333333333,5.666666667,0,8.333333333,0,0,0,0,1,0.666666667,0,0,0,0,0,-1,8,0.305555556,0,0,0.280555556,0,1,0,0,3.666666667,0,0,0.456140351,1,1.666666667,1.333333333,0.333333333,4,0.333333333,1.333333333,0,0,33.33333333,1.333333333,0,0,0,6,1.666666667,1,2.666666667,0,6,1.333333333,0,0,0,0.333333333,0,0,0,0,0,0,-1,8,0.305555556,0,0,0.280555556,0,1,0,0,3.666666667,0,0,0.456140351,1,1.666666667,1.333333333,0.333333333,4,0.333333333,1.333333333,0,0,33.33333333,1.333333333,0,0,0,6,1.666666667,1,2.666666667,0,6,1.333333333,0,0,0,0.333333333,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,5,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0
75,cdMidnight Zebra,repeat-m.lgp,5,5,5,5,-1,-1.666666667,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,-0.102564103,4,7.333333333,0.208333333,0,0,0.083333333,0,0,0,0,1,0,0,0.05,2,1.666666667,1.333333333,0.333333333,4.333333333,2.333333333,0.666666667,0,0,21.33333333,0,0,0,0,8.333333333,1,0.333333333,5.666666667,0,8.333333333,0,0,0,0,1,0.666666667,0,0,0,0,0,-1.666666667,3.333333333,0.208333333,0,0,0.291666667,0,0,0,0,1,0,0,0.533333333,1,0.333333333,1.333333333,0.666666667,1.333333333,1,1,0.333333333,0,13.66666667,1.666666667,0,0,0,5,1,1,1.666666667,0,5,1.666666667,0,0,0,0,0,0,0,0,0,0,-1.666666667,3.333333333,0.208333333,0,0,0.291666667,0,0,0,0,1,0,0,0.533333333,1,0.333333333,1.333333333,0.666666667,1.333333333,1,1,0.333333333,0,13.66666667,1.666666667,0,0,0,5,1,1,1.666666667,0,5,1.666666667,0,0,0,0,0,0,0,0,0,0,-1,5,0.375,0,0,0.5,0,0,0,0,1,0,0,0.6,0,0,2,2,1,3,1,1,0,24,5,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
76,cdMidnight Zebra,repeat-a.lgp,5,5,5,5,-1,-1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0,-0.076923077,4,7.333333333,0.208333333,0,0,0.083333333,0,0,0,0,1,0,0,0.05,2,1.666666667,1.333333333,0.333333333,4.333333333,2.333333333,0.666666667,0,0,21.33333333,0,0,0,0,8.333333333,1,0.333333333,5.666666667,0,8.333333333,0,0,0,0,1,0.666666667,0,0,0,0,0,-1,3,0.333333333,0,0,0.166666667,0,0,0,0,0.333333333,0,0,0.311111111,1,0.333333333,1.666666667,0.666666667,0.666666667,1,1,0.333333333,0,13,1.666666667,0,0,0,5,1,1,2.666666667,0,5,1,0.333333333,0,0,0,0,0,0,0,0,0,-1,3,0.333333333,0,0,0.166666667,0,0,0,0,0.333333333,0,0,0.311111111,1,0.333333333,1.666666667,0.666666667,0.666666667,1,1,0.333333333,0,13,1.666666667,0,0,0,5,1,1,2.666666667,0,5,1,0.333333333,0,0,0,0,0,0,0,0,0,1,3,0.625,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1,2,0,0,0,1,0,0,10,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
77,cdMidnight Zebra,repeat-b.lgp,5,5,5,5,0,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,8,2,1,5,1,7,0,0,0,0,0,0,0,1,0,0,0,-0.051282051,4,7.333333333,0.208333333,0,0,0.083333333,0,0,0,0,1,0,0,0.05,2,1.666666667,1.333333333,0.333333333,4.333333333,2.333333333,0.666666667,0,0,21.33333333,0,0,0,0,8.333333333,1,0.333333333,5.666666667,0,8.333333333,0,0,0,0,1,0.666666667,0,0,0,0,0,0.333333333,4,0.545454545,0,0,0.166666667,0,0,0,0,0.333333333,0,0,0.311111111,1,0.666666667,2,0.666666667,0.333333333,1,1,0.333333333,0,16,1.666666667,0,0,0,6.333333333,1.333333333,1,4.666666667,0,6.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,4,0.545454545,0,0,0.166666667,0,0,0,0,0.333333333,0,0,0.311111111,1,0.666666667,2,0.666666667,0.333333333,1,1,0.333333333,0,16,1.666666667,0,0,0,6.333333333,1.333333333,1,4.666666667,0,6.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0,0,1,4,0.636363636,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,14,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0
78,cdMidnight Zebra,repeat-g.lgp,5,5,5,5,0,0.333333333,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,4,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,-0.051282051,4,7.333333333,0.208333333,0,0,0.083333333,0,0,0,0,1,0,0,0.05,2,1.666666667,1.333333333,0.333333333,4.333333333,2.333333333,0.666666667,0,0,21.33333333,0,0,0,0,8.333333333,1,0.333333333,5.666666667,0,8.333333333,0,0,0,0,1,0.666666667,0,0,0,0,0,0.666666667,4.333333333,0.753787879,0,0,0.194444444,0,0,0.666666667,0,0.666666667,0,0,0.222222222,1,1,2.666666667,0.333333333,0.333333333,0,1,0,0.333333333,15,0,0,0,0,7,1.666666667,1,5.666666667,0.333333333,6.666666667,0,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0,0.666666667,4.333333333,0.753787879,0,0,0.194444444,0,0,0.666666667,0,0.666666667,0,0,0.222222222,1,1,2.666666667,0.333333333,0.333333333,0,1,0,0.333333333,15,0,0,0,0,7,1.666666667,1,5.666666667,0.333333333,6.666666667,0,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0,0,6,1,0,0,0.583333333,0,0,2,0,2,0,0,0.333333333,0,1,4,1,1,0,1,0,1,21,0,0,0,0,8,2,1,5,1,7,0,0,0,0,0,0,0,1,0,0,0
79,cdMidnight Zebra,repeat-f.lgp,5,5,5,5,0,0,0,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0.179487179,5,5.333333333,0.037037037,3.333333333,0,-0.00462963,0,0,0.666666667,0,2,0,0,0.266666667,1,1.333333333,1,0,3.333333333,0,0.666666667,0,0,16,0,0,0,0,6,2.333333333,1.666666667,3.333333333,0,6,1,0,0,0,0.333333333,0,0,0,0,0,0,-0.333333333,6.333333333,0.875,1.666666667,-0.333333333,0.361111111,0,0,0.666666667,0,1.666666667,0,0,0.244444444,1,0.666666667,3.333333333,1,1,0,1,0,0.333333333,20,0.333333333,0,0,0,5.333333333,2,1.333333333,2.666666667,1,4.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,3,8,0.287037037,5,-0.333333333,-0.00462963,0,0,0.666666667,0,2,0,0,0.266666667,1,1.333333333,2.333333333,0.666666667,3.666666667,0,1,0,0,24.33333333,0.333333333,0,0,0,4.333333333,2,2,2,0.333333333,4,1,0,0,0.333333333,0,0.333333333,0,0,0,0,0,5,6,0.111111111,3,1,0.111111111,0,0,2,0,2,0,0,0.5,0,2,1,0,3,0,1,0,0,18,0,0,0,0,5,2,2,3,0,5,1,0,0,0,0,0,0,0,0,0,0
